episode,score,eps,temperature,strategy = ['epsilon'],alpha = 0.5,atten = 0.9
0,-3917.165263065538,0.1,90.0
1,-4363.80320545326,0.10101010101010102,90.0
2,-4018.7970267430705,0.10203040506070811,90.0
3,-3598.194564155893,0.10306101521283648,90.0
4,-5024.784774292962,0.1041020355685217,90.0
5,-4021.8793931715377,0.10515357128133505,90.0
6,-3628.383206091472,0.1062157285670051,90.0
7,-4812.810704072658,0.10728861471414657,90.0
8,-4020.24425212094,0.10837233809509754,90.0
9,-4071.4564449086615,0.1094670081768662,90.0
10,-3846.7436656652762,0.11057273553218809,90.0
11,-4128.645526368142,0.11168963185069504,90.0
12,-4501.180176771843,0.11281780995019701,90.0
13,-3549.9721455860026,0.11395738378807779,90.0
14,-3623.7532714102813,0.11510846847280586,90.0
15,-924.4697302096823,0.11627118027556146,90.0
16,-5133.144909897778,0.11744563664198128,90.0
17,-4083.6718197884734,0.11863195620402149,90.0
18,-3362.986752538815,0.1198302587919409,90.0
19,-3655.5622773735404,0.12104066544640495,90.0
20,-1886.0259566471468,0.12226329843071207,90.0
21,-2500.6504082073075,0.1234982812431435,90.0
22,-4342.526784831615,0.12474573862943789,90.0
23,-3405.262679070889,0.1260057965953918,90.0
24,-2155.2995919176583,0.12727858241958767,90.0
25,-4859.739924035792,0.12856422466625017,90.0
26,-3800.1834057871647,0.1298628531982325,90.0
27,-3221.087364492083,0.13117459919013383,90.0
28,-1528.6712328875076,0.13249959514154933,90.0
29,-5171.516182961146,0.13383797489045388,90.0
30,-4297.299132887763,0.13518987362672108,90.0
31,-3408.1493800442804,0.13655542790577888,90.0
32,-5028.568519447153,0.1379347756624029,90.0
33,-2552.8233207605117,0.1393280562246494,90.0
34,-4000.370193433734,0.1407354103279287,90.0
35,-3766.374571116384,0.1421569801292209,90.0
36,-4977.854997170656,0.14359290922143525,90.0
37,-4061.490397175769,0.1450433426479144,90.0
38,-3267.232598382651,0.14650842691708527,90.0
39,-3389.237721098748,0.14798831001725785,90.0
40,-4670.580966671091,0.1494831414315736,90.0
41,-3173.2251956806394,0.15099307215310465,90.0
42,-4679.412320364894,0.15251825470010572,90.0
43,-4180.646162881724,0.1540588431314199,90.0
44,-2402.356131502568,0.1556149930620403,90.0
45,-1758.8926217937023,0.1571868616788286,90.0
46,-3189.861123860297,0.15877460775639252,90.0
47,-4732.500781596654,0.16037839167312376,90.0
48,-4811.12964166051,0.16199837542739773,90.0
49,-4296.620089625004,0.1636347226539371,90.0
50,-3611.185254934392,0.1652875986403405,90.0
51,-4334.511737841753,0.1669571703437783,90.0
52,-3897.5714120261737,0.16864360640785686,90.0
53,-2848.8056345737905,0.1703470771796534,90.0
54,-4642.044881672808,0.17206775472692262,90.0
55,-3634.18951202816,0.1738058128554774,90.0
56,-5074.379417410427,0.17556142712674483,90.0
57,-668.8496901008372,0.17733477487549984,90.0
58,-2955.005419443425,0.17912603522777762,90.0
59,-4139.363635342676,0.18093538911896728,90.0
60,-1088.5774954923072,0.18276301931208816,90.0
61,-1239.4385715816613,0.18460911041625067,90.0
62,-4427.563282576692,0.1864738489053037,90.0
63,-3408.7937611995326,0.1883574231366704,90.0
64,-4436.907463742767,0.19026002337037415,90.0
65,-4037.3686488364006,0.19218184178825673,90.0
66,-4296.228427786918,0.19412307251339064,90.0
67,-3916.3966274100176,0.19608391162968752,90.0
68,-2680.4437541456587,0.19806455720170457,90.0
69,-669.9029307990185,0.20006520929465108,90.0
70,-4987.3195850204465,0.20208606999459705,90.0
71,-3545.9318381905146,0.20412734342888592,90.0
72,-3135.8838592841935,0.20618923578675344,90.0
73,-2582.989111002619,0.208271955340155,90.0
74,-4803.568732259963,0.21037571246480302,90.0
75,-4498.8062157526765,0.2125007196614172,90.0
76,-3345.4394057979516,0.2146471915771891,90.0
77,-2443.3153812739693,0.21681534502746372,90.0
78,-4115.24126681361,0.21900539901764013,90.0
79,-956.6899786937197,0.22121757476529305,90.0
80,-3596.103117121048,0.22345209572251823,90.0
81,-4041.973221594275,0.22570918759850325,90.0
82,-3059.1006484592776,0.22798907838232652,90.0
83,-3248.1316077017436,0.23029199836598638,90.0
84,-4170.201222377622,0.232618180167663,90.0
85,-3295.730128260098,0.23496785875521517,90.0
86,-4251.692035088432,0.23734127146991432,90.0
87,-4565.554798134321,0.2397386580504185,90.0
88,-2025.3788191305196,0.24216026065698837,90.0
89,-4114.725788301667,0.24460632389594786,90.0
90,-4019.623327642728,0.24707709484439178,90.0
91,-3920.854918057118,0.2495728230751432,90.0
92,-4151.748306350386,0.2520937606819628,90.0
93,-1524.4720237523575,0.25464016230501296,90.0
94,-5094.327324465873,0.25721228515657873,90.0
95,-1373.7244145573404,0.25981038904704923,90.0
96,-4925.373791883443,0.26243473641116083,90.0
97,-4240.8745926573165,0.2650855923345059,90.0
98,-5126.600401064619,0.267763224580309,90.0
99,-3593.0615679616553,0.2704679036164737,90.0
100,-3949.428777727182,0.2731999026429027,90.0
101,-3727.560388750533,0.27595949761909366,90.0
102,-4639.459091612808,0.2787469672920138,90.0
103,-4280.020460969195,0.28156259322425636,90.0
104,-4386.059197771429,0.2844066598224812,90.0
105,-4342.2009686546635,0.2872794543661426,90.0
106,-4914.836316535095,0.2901812670365077,90.0
107,-4808.863106887412,0.29311239094596736,90.0
108,-4422.487071409296,0.2960731221676438,90.0
109,-4200.695821282844,0.29906375976529675,90.0
110,-3866.6940592421324,0.3020846058235321,90.0
111,-4060.874742789328,0.30513596547831523,90.0
112,-4413.413619187856,0.30821814694779315,90.0
113,-750.4945082469774,0.31133146156342745,90.0
114,-4439.2960253387255,0.31447622380144186,90.0
115,-4779.649683917701,0.31765275131458776,90.0
116,-4408.592358530783,0.32086136496423007,90.0
117,-3546.1300271447794,0.32410238885275766,90.0
118,-4746.640491510871,0.3273761503563209,90.0
119,-3823.317863138115,0.3306829801578999,90.0
120,-4649.824946787098,0.33402321228070697,90.0
121,-3931.3388217223633,0.33739718412192626,90.0
122,-4664.840314839731,0.3408052364867942,90.0
123,-3738.2860576328435,0.3442477136230245,90.0
124,-3534.387785433432,0.3477249632555803,90.0
125,-3078.8127400839385,0.3512373366217983,90.0
126,-4274.3238143078615,0.35478518850686697,90.0
127,-4196.045378516461,0.3583688772796636,90.0
128,-3250.4144547353094,0.36198876492895316,90.0
129,-4754.18284975974,0.3656452170999527,90.0
130,-4939.104500074744,0.3693386031312653,90.0
131,-4021.373892625205,0.3730692960921872,90.0
132,-1142.9222799379083,0.3768376728203911,90.0
133,-3205.97890026839,0.38064411395999104,90.0
134,-3898.8487369326303,0.384489003999991,90.0
135,-4446.947452101179,0.3883727313131222,90.0
136,-180.19313834453794,0.39229568819507293,90.0
137,-835.3409153856472,0.3962582709041141,90.0
138,-4314.115081696282,0.40026087970112534,90.0
139,-338.64358577284736,0.4043039188900256,90.0
140,-3509.0421213639456,0.4083877968586117,90.0
141,-4194.796364962137,0.41251292611980983,90.0
142,-2557.7773063220448,0.41667972335334325,90.0
143,-4466.56934800134,0.42088860944782147,90.0
144,-2693.3113526087905,0.42514000954325404,90.0
145,-3928.5014585982535,0.42943435307399397,90.0
146,-3537.8915895316027,0.43377207381211513,90.0
147,-3393.2936556384957,0.4381536099112274,90.0
148,-2986.428570585793,0.44257940395073475,90.0
149,-4947.624593416126,0.44704990298054015,90.0
150,-4424.21360438933,0.4515655585662022,90.0
151,-4984.131031438557,0.45612682683454764,90.0
152,-2906.4738144903754,0.4607341685197451,90.0
153,-2445.03702296603,0.46538804900984354,90.0
